state,district,year,nitrate
Karnataka,Bagalkote,2004,134.73914
Karnataka,Bagalkote,2005,48.0
Karnataka,Bagalkote,2006,93.037041
Karnataka,Bagalkote,2007,35.836666
Karnataka,Bagalkote,2008,35.836666
Karnataka,Bagalkote,2009,35.836666
Karnataka,Bagalkote,2010,153.21666
Karnataka,Bagalkote,2011,35.836666
Karnataka,Bagalkote,2012,109.61111
Karnataka,Bagalkote,2013,169.92308
Karnataka,Bagalkote,2014,53.573914
Karnataka,Bagalkote,2015,35.836666
Karnataka,Bagalkote,2016,88.837059
Karnataka,Bagalkote,2017,81.0
Karnataka,Bagalkote,2018,89.875717
Uttar Pradesh,Baghpat,2000,35.836666
Uttar Pradesh,Baghpat,2001,9.9460001
Uttar Pradesh,Baghpat,2002,35.836666
Uttar Pradesh,Baghpat,2003,35.836666
Uttar Pradesh,Baghpat,2004,19.0
Uttar Pradesh,Baghpat,2005,26.753334
Uttar Pradesh,Baghpat,2006,35.836666
Uttar Pradesh,Baghpat,2007,35.836666
Uttar Pradesh,Baghpat,2008,35.836666
Uttar Pradesh,Baghpat,2009,35.836666
Uttar Pradesh,Baghpat,2010,35.836666
Uttar Pradesh,Baghpat,2011,35.836666
Uttar Pradesh,Baghpat,2012,35.836666
Uttar Pradesh,Baghpat,2013,35.836666
Uttar Pradesh,Baghpat,2014,35.836666
Uttar Pradesh,Baghpat,2015,35.836666
Uttar Pradesh,Baghpat,2016,51.266666
Uttar Pradesh,Baghpat,2017,35.836666
Uttar Pradesh,Baghpat,2018,70.666664
Uttar Pradesh,Bahraich,2000,29.90909
Uttar Pradesh,Bahraich,2001,35.836666
Uttar Pradesh,Bahraich,2002,35.836666
Uttar Pradesh,Bahraich,2003,35.836666
Uttar Pradesh,Bahraich,2004,35.836666
Uttar Pradesh,Bahraich,2005,35.836666
Uttar Pradesh,Bahraich,2006,35.836666
Uttar Pradesh,Bahraich,2007,35.836666
Uttar Pradesh,Bahraich,2008,35.836666
Uttar Pradesh,Bahraich,2009,35.836666
Uttar Pradesh,Bahraich,2010,35.836666
Uttar Pradesh,Bahraich,2011,35.836666
Uttar Pradesh,Bahraich,2012,35.836666
Uttar Pradesh,Bahraich,2013,35.836666
Uttar Pradesh,Bahraich,2014,35.836666
Uttar Pradesh,Bahraich,2015,35.836666
Uttar Pradesh,Bahraich,2016,1.24
Uttar Pradesh,Bahraich,2017,35.836666
Uttar Pradesh,Bahraich,2018,0.0
Assam,Baksa,2000,35.836666
Assam,Baksa,2001,35.836666
Assam,Baksa,2002,35.836666
Assam,Baksa,2003,35.836666
Assam,Baksa,2004,35.836666
Assam,Baksa,2005,35.836666
Assam,Baksa,2006,35.836666
Assam,Baksa,2007,35.836666
Assam,Baksa,2008,35.836666
Assam,Baksa,2009,35.836666
Assam,Baksa,2010,35.836666
Assam,Baksa,2011,35.836666
Assam,Baksa,2012,35.836666
Assam,Baksa,2013,35.836666
Assam,Baksa,2014,0.90000004
Assam,Baksa,2015,0.60000002
Assam,Baksa,2016,0.68000001
Assam,Baksa,2017,35.836666
Assam,Baksa,2018,0.88265002
Madhya Pradesh,Balaghat,2000,45.5
Madhya Pradesh,Balaghat,2001,19.461538
Madhya Pradesh,Balaghat,2002,22.151516
Madhya Pradesh,Balaghat,2003,35.836666
Madhya Pradesh,Balaghat,2004,20.671429
Madhya Pradesh,Balaghat,2005,20.428572
Madhya Pradesh,Balaghat,2006,63.222221
Madhya Pradesh,Balaghat,2007,21.777143
Madhya Pradesh,Balaghat,2008,16.885714
Madhya Pradesh,Balaghat,2009,33.820515
Madhya Pradesh,Balaghat,2010,23.787878
Madhya Pradesh,Balaghat,2011,23.0
Madhya Pradesh,Balaghat,2012,26.410257
Madhya Pradesh,Balaghat,2013,44.64706
Madhya Pradesh,Balaghat,2014,19.465117
Madhya Pradesh,Balaghat,2015,33.450001
Madhya Pradesh,Balaghat,2016,30.59091
Madhya Pradesh,Balaghat,2017,28.454546
Madhya Pradesh,Balaghat,2018,27.829268
Odisha,Balangir,2000,31.903244
Odisha,Balangir,2001,35.836666
Odisha,Balangir,2002,26.992399
Odisha,Balangir,2003,18.158438
Odisha,Balangir,2004,34.136002
Odisha,Balangir,2005,35.836666
Odisha,Balangir,2006,35.836666
Odisha,Balangir,2007,35.836666
Odisha,Balangir,2008,35.836666
Odisha,Balangir,2009,35.836666
Odisha,Balangir,2010,35.836666
Odisha,Balangir,2011,35.836666
Odisha,Balangir,2012,35.836666
Odisha,Balangir,2013,35.836666
Odisha,Balangir,2014,35.836666
Odisha,Balangir,2015,35.836666
Odisha,Balangir,2016,35.836666
Odisha,Balangir,2017,35.836666
Odisha,Balangir,2018,0.0
Odisha,Baleshwar,2000,11.900556
Odisha,Baleshwar,2001,35.836666
Odisha,Baleshwar,2002,10.846429
Odisha,Baleshwar,2003,14.226875
Odisha,Baleshwar,2004,8.0357141
Odisha,Baleshwar,2005,35.836666
Odisha,Baleshwar,2006,35.836666
Odisha,Baleshwar,2007,35.836666
Odisha,Baleshwar,2008,35.836666
Odisha,Baleshwar,2009,35.836666
Odisha,Baleshwar,2010,35.836666
Odisha,Baleshwar,2011,35.836666
Odisha,Baleshwar,2012,35.836666
Odisha,Baleshwar,2013,35.836666
Odisha,Baleshwar,2014,35.836666
Odisha,Baleshwar,2015,0.60000002
Odisha,Baleshwar,2016,35.836666
Odisha,Baleshwar,2017,35.836666
Odisha,Baleshwar,2018,0.0
Karnataka,Ballari,2000,35.836666
Karnataka,Ballari,2001,35.836666
Karnataka,Ballari,2002,35.836666
Karnataka,Ballari,2003,35.836666
Karnataka,Ballari,2004,35.836666
Karnataka,Ballari,2005,35.836666
Karnataka,Ballari,2006,35.836666
Karnataka,Ballari,2007,35.836666
Karnataka,Ballari,2008,35.836666
Karnataka,Ballari,2009,35.836666
Karnataka,Ballari,2010,35.836666
Karnataka,Ballari,2011,35.836666
Karnataka,Ballari,2012,35.836666
Karnataka,Ballari,2013,35.836666
Karnataka,Ballari,2014,35.836666
Karnataka,Ballari,2015,35.836666
Karnataka,Ballari,2016,0.0
Karnataka,Ballari,2017,35.836666
Karnataka,Ballari,2018,35.836666
Uttar Pradesh,Ballia,2000,35.836666
Uttar Pradesh,Ballia,2001,4.6500001
Uttar Pradesh,Ballia,2002,14.65
Uttar Pradesh,Ballia,2003,35.836666
Uttar Pradesh,Ballia,2004,6.3000002
Uttar Pradesh,Ballia,2005,6.8000002
Uttar Pradesh,Ballia,2006,35.836666
Uttar Pradesh,Ballia,2007,35.836666
Uttar Pradesh,Ballia,2008,35.836666
Uttar Pradesh,Ballia,2009,35.836666
Uttar Pradesh,Ballia,2010,35.836666
Uttar Pradesh,Ballia,2011,35.836666
Uttar Pradesh,Ballia,2012,35.836666
Uttar Pradesh,Ballia,2013,35.836666
Uttar Pradesh,Ballia,2014,35.836666
Uttar Pradesh,Ballia,2015,35.836666
Uttar Pradesh,Ballia,2016,42.0
Uttar Pradesh,Ballia,2017,35.836666
Uttar Pradesh,Ballia,2018,52.5
Uttar Pradesh,Balrampur,2000,5.868
Uttar Pradesh,Balrampur,2001,35.836666
Uttar Pradesh,Balrampur,2002,35.836666
Uttar Pradesh,Balrampur,2003,35.836666
Uttar Pradesh,Balrampur,2004,35.836666
Uttar Pradesh,Balrampur,2005,9.8714285
Uttar Pradesh,Balrampur,2006,35.836666
Uttar Pradesh,Balrampur,2007,35.836666
Uttar Pradesh,Balrampur,2008,35.836666
Uttar Pradesh,Balrampur,2009,35.836666
Uttar Pradesh,Balrampur,2010,35.836666
Uttar Pradesh,Balrampur,2011,35.836666
Uttar Pradesh,Balrampur,2012,35.836666
Uttar Pradesh,Balrampur,2013,35.836666
Uttar Pradesh,Balrampur,2014,35.836666
Uttar Pradesh,Balrampur,2015,35.836666
Uttar Pradesh,Balrampur,2016,1.0777777
Uttar Pradesh,Balrampur,2017,35.836666
Uttar Pradesh,Balrampur,2018,35.836666
Gujarat,Banas Kantha,2000,47.066666
Gujarat,Banas Kantha,2001,35.836666
Gujarat,Banas Kantha,2002,33.9375
Gujarat,Banas Kantha,2003,35.836666
Gujarat,Banas Kantha,2004,35.836666
Gujarat,Banas Kantha,2005,44.799999
Gujarat,Banas Kantha,2006,94.900002
Gujarat,Banas Kantha,2007,59.0
Gujarat,Banas Kantha,2008,88.181816
Gujarat,Banas Kantha,2009,66.85714
Gujarat,Banas Kantha,2010,48.53846
Gujarat,Banas Kantha,2011,58.923077
Gujarat,Banas Kantha,2012,71.384613
Gujarat,Banas Kantha,2013,34.900002
Gujarat,Banas Kantha,2014,51.357143
Gujarat,Banas Kantha,2015,57.23077
Gujarat,Banas Kantha,2016,42.846153
Gujarat,Banas Kantha,2017,66.666664
Gujarat,Banas Kantha,2018,66.14286
Uttar Pradesh,Banda,2000,65.375
Uttar Pradesh,Banda,2001,35.836666
Uttar Pradesh,Banda,2002,27.4
Uttar Pradesh,Banda,2003,35.836666
Uttar Pradesh,Banda,2004,34.222221
Uttar Pradesh,Banda,2005,82.368889
Uttar Pradesh,Banda,2006,35.836666
Uttar Pradesh,Banda,2007,35.836666
Uttar Pradesh,Banda,2008,35.836666
Uttar Pradesh,Banda,2009,35.836666
Uttar Pradesh,Banda,2010,35.836666
Uttar Pradesh,Banda,2011,35.836666
Uttar Pradesh,Banda,2012,35.836666
Uttar Pradesh,Banda,2013,35.836666
Uttar Pradesh,Banda,2014,35.836666
Uttar Pradesh,Banda,2015,35.836666
Uttar Pradesh,Banda,2016,10.9875
Uttar Pradesh,Banda,2017,35.836666
Uttar Pradesh,Banda,2018,43.25
Karnataka,Bangalore Rural,2000,20.0
Karnataka,Bangalore Rural,2001,8.6999998
Karnataka,Bangalore Rural,2002,133.83333
Karnataka,Bangalore Rural,2003,69.625
Karnataka,Bangalore Rural,2004,83.5
Karnataka,Bangalore Rural,2005,35.836666
Karnataka,Bangalore Rural,2006,27.571428
Karnataka,Bangalore Rural,2007,35.836666
Karnataka,Bangalore Rural,2008,35.836666
Karnataka,Bangalore Rural,2009,100.5
Karnataka,Bangalore Rural,2010,12.0
Karnataka,Bangalore Rural,2011,35.836666
Karnataka,Bangalore Rural,2012,53.285713
Karnataka,Bangalore Rural,2013,70.354546
Karnataka,Bangalore Rural,2014,56.584167
Karnataka,Bangalore Rural,2015,35.836666
Karnataka,Bangalore Rural,2016,93.666664
Karnataka,Bangalore Rural,2017,54.42857
Karnataka,Bangalore Rural,2018,117.13409
Karnataka,Bangalore,2000,35.836666
Karnataka,Bangalore,2001,66.666664
Karnataka,Bangalore,2002,34.366665
Karnataka,Bangalore,2003,29.549999
Karnataka,Bangalore,2004,44.200001
Karnataka,Bangalore,2005,35.836666
Karnataka,Bangalore,2006,36.577778
Karnataka,Bangalore,2007,35.836666
Karnataka,Bangalore,2008,35.836666
Karnataka,Bangalore,2009,51.142857
Karnataka,Bangalore,2010,47.333332
Karnataka,Bangalore,2011,35.836666
Karnataka,Bangalore,2012,38.200001
Karnataka,Bangalore,2013,30.421429
Karnataka,Bangalore,2014,26.424999
Karnataka,Bangalore,2015,35.836666
Karnataka,Bangalore,2016,38.532692
Karnataka,Bangalore,2017,30.970589
Karnataka,Bangalore,2018,21.303637
Bihar,Banka,2000,35.836666
Bihar,Banka,2001,35.836666
Bihar,Banka,2002,35.836666
Bihar,Banka,2003,35.836666
Bihar,Banka,2004,35.836666
Bihar,Banka,2005,35.836666
Bihar,Banka,2006,35.836666
Bihar,Banka,2007,35.836666
Bihar,Banka,2008,35.836666
Bihar,Banka,2009,35.836666
Bihar,Banka,2010,35.836666
Bihar,Banka,2011,35.836666
Bihar,Banka,2012,35.836666
Bihar,Banka,2013,21.966667
Bihar,Banka,2014,35.836666
Bihar,Banka,2015,35.836666
Bihar,Banka,2016,8.6859999
Bihar,Banka,2017,35.836666
Bihar,Banka,2018,35.836666
West Bengal,Bankura,2000,25.62973
West Bengal,Bankura,2001,9.0
West Bengal,Bankura,2002,20.407116
West Bengal,Bankura,2003,35.836666
West Bengal,Bankura,2004,15.330953
West Bengal,Bankura,2005,12.525
West Bengal,Bankura,2006,35.836666
West Bengal,Bankura,2007,18.610344
West Bengal,Bankura,2008,35.836666
West Bengal,Bankura,2009,4.6438298
West Bengal,Bankura,2010,35.836666
West Bengal,Bankura,2011,35.836666
West Bengal,Bankura,2012,35.836666
West Bengal,Bankura,2013,5.0
West Bengal,Bankura,2014,35.836666
West Bengal,Bankura,2015,0.175
West Bengal,Bankura,2016,9.5810814
West Bengal,Bankura,2017,21.165129
West Bengal,Bankura,2018,14.6751
Rajasthan,Banswara,2000,17.515385
Rajasthan,Banswara,2001,73.428574
Rajasthan,Banswara,2002,37.186668
Rajasthan,Banswara,2003,35.836666
Rajasthan,Banswara,2004,38.314999
Rajasthan,Banswara,2005,63.366665
Rajasthan,Banswara,2006,46.962502
Rajasthan,Banswara,2007,62.553844
Rajasthan,Banswara,2008,46.119999
Rajasthan,Banswara,2009,29.349474
Rajasthan,Banswara,2010,47.599998
Rajasthan,Banswara,2011,61.759998
Rajasthan,Banswara,2012,73.376923
Rajasthan,Banswara,2013,73.307693
Rajasthan,Banswara,2014,31.692308
Rajasthan,Banswara,2015,52.5
Rajasthan,Banswara,2016,44.142857
Rajasthan,Banswara,2017,46.070587
Rajasthan,Banswara,2018,30.485332
Uttar Pradesh,Barabanki,2000,11.333333
Uttar Pradesh,Barabanki,2001,70.811996
Uttar Pradesh,Barabanki,2002,33.395294
Uttar Pradesh,Barabanki,2003,35.836666
Uttar Pradesh,Barabanki,2004,35.836666
Uttar Pradesh,Barabanki,2005,21.833334
Uttar Pradesh,Barabanki,2006,35.836666
Uttar Pradesh,Barabanki,2007,35.836666
Uttar Pradesh,Barabanki,2008,35.836666
Uttar Pradesh,Barabanki,2009,35.836666
Uttar Pradesh,Barabanki,2010,35.836666
Uttar Pradesh,Barabanki,2011,35.836666
Uttar Pradesh,Barabanki,2012,35.836666
Uttar Pradesh,Barabanki,2013,35.836666
Uttar Pradesh,Barabanki,2014,35.836666
Uttar Pradesh,Barabanki,2015,35.836666
Uttar Pradesh,Barabanki,2016,3.039
Uttar Pradesh,Barabanki,2017,35.836666
Uttar Pradesh,Barabanki,2018,0.0
Jammu And Kashmir,Baramulla,2000,35.836666
Jammu And Kashmir,Baramulla,2001,35.836666
Jammu And Kashmir,Baramulla,2002,35.836666
Jammu And Kashmir,Baramulla,2003,35.836666
Jammu And Kashmir,Baramulla,2004,35.836666
Jammu And Kashmir,Baramulla,2005,35.836666
Jammu And Kashmir,Baramulla,2006,35.836666
Jammu And Kashmir,Baramulla,2007,35.836666
Jammu And Kashmir,Baramulla,2008,35.836666
Jammu And Kashmir,Baramulla,2009,35.836666
Jammu And Kashmir,Baramulla,2010,35.836666
Jammu And Kashmir,Baramulla,2011,35.836666
Jammu And Kashmir,Baramulla,2012,5.25
Jammu And Kashmir,Baramulla,2013,36.444443
Jammu And Kashmir,Baramulla,2014,4.6100001
Jammu And Kashmir,Baramulla,2015,12.075
Jammu And Kashmir,Baramulla,2016,8.0
Jammu And Kashmir,Baramulla,2017,35.836666
Jammu And Kashmir,Baramulla,2018,35.836666
Rajasthan,Baran,2000,74.138458
Rajasthan,Baran,2001,45.866665
Rajasthan,Baran,2002,54.166668
Rajasthan,Baran,2003,35.836666
Rajasthan,Baran,2004,49.545456
Rajasthan,Baran,2005,24.142857
Rajasthan,Baran,2006,44.875
Rajasthan,Baran,2007,79.555557
Rajasthan,Baran,2008,66.400002
Rajasthan,Baran,2009,48.830769
Rajasthan,Baran,2010,53.166668
Rajasthan,Baran,2011,71.25
Rajasthan,Baran,2012,50.0
Rajasthan,Baran,2013,81.785713
Rajasthan,Baran,2014,65.5
Rajasthan,Baran,2015,27.083529
Rajasthan,Baran,2016,27.183626
Rajasthan,Baran,2017,39.650002
Rajasthan,Baran,2018,30.17647
Uttar Pradesh,Bareilly,2000,10.6
Uttar Pradesh,Bareilly,2001,35.836666
Uttar Pradesh,Bareilly,2002,35.836666
Uttar Pradesh,Bareilly,2003,35.836666
Uttar Pradesh,Bareilly,2004,35.836666
Uttar Pradesh,Bareilly,2005,34.639999
Uttar Pradesh,Bareilly,2006,35.836666
Uttar Pradesh,Bareilly,2007,35.836666
Uttar Pradesh,Bareilly,2008,35.836666
Uttar Pradesh,Bareilly,2009,35.836666
Uttar Pradesh,Bareilly,2010,35.836666
Uttar Pradesh,Bareilly,2011,35.836666
Uttar Pradesh,Bareilly,2012,35.836666
Uttar Pradesh,Bareilly,2013,35.836666
Uttar Pradesh,Bareilly,2014,35.836666
Uttar Pradesh,Bareilly,2015,35.836666
Uttar Pradesh,Bareilly,2016,4.3499999
Uttar Pradesh,Bareilly,2017,35.836666
Uttar Pradesh,Bareilly,2018,28.0
Odisha,Bargarh,2000,19.11923
Odisha,Bargarh,2001,35.836666
Odisha,Bargarh,2002,23.430937
Odisha,Bargarh,2003,13.025666
Odisha,Bargarh,2004,19.546154
Odisha,Bargarh,2005,35.836666
Odisha,Bargarh,2006,35.836666
Odisha,Bargarh,2007,35.836666
Odisha,Bargarh,2008,35.836666
Odisha,Bargarh,2009,35.836666
Odisha,Bargarh,2010,35.836666
Odisha,Bargarh,2011,35.836666
Odisha,Bargarh,2012,35.836666
Odisha,Bargarh,2013,35.836666
Odisha,Bargarh,2014,35.836666
Odisha,Bargarh,2015,35.836666
Odisha,Bargarh,2016,35.836666
Odisha,Bargarh,2017,35.836666
Odisha,Bargarh,2018,0.0
Rajasthan,Barmer,2000,146.21538
Rajasthan,Barmer,2001,143.98357
Rajasthan,Barmer,2002,129.35715
Rajasthan,Barmer,2003,35.836666
Rajasthan,Barmer,2004,123.96774
Rajasthan,Barmer,2005,153.54697
Rajasthan,Barmer,2006,153.21249
Rajasthan,Barmer,2007,159.08461
Rajasthan,Barmer,2008,128.10527
Rajasthan,Barmer,2009,141.84935
Rajasthan,Barmer,2010,121.93617
Rajasthan,Barmer,2011,116.53367
Rajasthan,Barmer,2012,89.489708
Rajasthan,Barmer,2013,82.59259
Rajasthan,Barmer,2014,118.59643
Rajasthan,Barmer,2015,86.040337
Rajasthan,Barmer,2016,83.445
Rajasthan,Barmer,2017,106.25069
Rajasthan,Barmer,2018,97.849998
Punjab,Barnala,2000,39.011112
Punjab,Barnala,2001,21.75
Punjab,Barnala,2002,42.362499
Punjab,Barnala,2003,35.836666
Punjab,Barnala,2004,169.33333
Punjab,Barnala,2005,20.5
Punjab,Barnala,2006,33.616665
Punjab,Barnala,2007,11.1875
Punjab,Barnala,2008,45.285713
Punjab,Barnala,2009,26.450001
Punjab,Barnala,2010,20.0
Punjab,Barnala,2011,24.2125
Punjab,Barnala,2012,56.549999
Punjab,Barnala,2013,2.3099999
Punjab,Barnala,2014,31.783333
Punjab,Barnala,2015,26.383333
Punjab,Barnala,2016,19.166666
Punjab,Barnala,2017,13.3
Punjab,Barnala,2018,14.0
Assam,Barpeta,2000,35.836666
Assam,Barpeta,2001,35.836666
Assam,Barpeta,2002,35.836666
Assam,Barpeta,2003,35.836666
Assam,Barpeta,2004,35.836666
Assam,Barpeta,2005,35.836666
Assam,Barpeta,2006,35.836666
Assam,Barpeta,2007,35.836666
Assam,Barpeta,2008,35.836666
Assam,Barpeta,2009,35.836666
Assam,Barpeta,2010,0.80000001
Assam,Barpeta,2011,35.836666
Assam,Barpeta,2012,35.836666
Assam,Barpeta,2013,1.1
Assam,Barpeta,2014,35.836666
Assam,Barpeta,2015,1.6
Assam,Barpeta,2016,5.7249999
Assam,Barpeta,2017,35.836666
Assam,Barpeta,2018,1.7673001
Madhya Pradesh,Barwani,2000,11.857142
Madhya Pradesh,Barwani,2001,24.6
Madhya Pradesh,Barwani,2002,38.25
Madhya Pradesh,Barwani,2003,35.836666
Madhya Pradesh,Barwani,2004,32.166668
Madhya Pradesh,Barwani,2005,35.836666
Madhya Pradesh,Barwani,2006,34.75
Madhya Pradesh,Barwani,2007,74.349998
Madhya Pradesh,Barwani,2008,41.444443
Madhya Pradesh,Barwani,2009,42.222221
Madhya Pradesh,Barwani,2010,26.285715
Madhya Pradesh,Barwani,2011,21.616667
Madhya Pradesh,Barwani,2012,136.85715
Madhya Pradesh,Barwani,2013,92.0
Madhya Pradesh,Barwani,2014,49.625
Madhya Pradesh,Barwani,2015,71.555557
Madhya Pradesh,Barwani,2016,54.222221
Madhya Pradesh,Barwani,2017,84.777779
Madhya Pradesh,Barwani,2018,82.222221
Chhattisgarh,Bastar,2000,35.836666
Chhattisgarh,Bastar,2001,35.836666
Chhattisgarh,Bastar,2002,35.836666
Chhattisgarh,Bastar,2003,35.836666
Chhattisgarh,Bastar,2004,15.833333
Chhattisgarh,Bastar,2005,13.230769
Chhattisgarh,Bastar,2006,8.9222221
Chhattisgarh,Bastar,2007,10.095238
Chhattisgarh,Bastar,2008,11.46
Chhattisgarh,Bastar,2009,12.06
Chhattisgarh,Bastar,2010,35.836666
Chhattisgarh,Bastar,2011,14.111111
Chhattisgarh,Bastar,2012,14.75
Chhattisgarh,Bastar,2013,35.836666
Chhattisgarh,Bastar,2014,35.836666
Chhattisgarh,Bastar,2015,35.836666
Chhattisgarh,Bastar,2016,35.836666
Chhattisgarh,Bastar,2017,35.836666
Chhattisgarh,Bastar,2018,0.0
Uttar Pradesh,Basti,2000,17.299999
Uttar Pradesh,Basti,2001,35.836666
Uttar Pradesh,Basti,2002,35.836666
Uttar Pradesh,Basti,2003,35.836666
Uttar Pradesh,Basti,2004,24.0
Uttar Pradesh,Basti,2005,39.025002
Uttar Pradesh,Basti,2006,35.836666
Uttar Pradesh,Basti,2007,35.836666
Uttar Pradesh,Basti,2008,35.836666
Uttar Pradesh,Basti,2009,35.836666
Uttar Pradesh,Basti,2010,35.836666
Uttar Pradesh,Basti,2011,35.836666
Uttar Pradesh,Basti,2012,35.836666
Uttar Pradesh,Basti,2013,35.836666
Uttar Pradesh,Basti,2014,35.836666
Uttar Pradesh,Basti,2015,35.836666
Uttar Pradesh,Basti,2016,0.77999997
Uttar Pradesh,Basti,2017,35.836666
Uttar Pradesh,Basti,2018,16.0
Punjab,Bathinda,2000,71.625
Punjab,Bathinda,2001,88.833336
Punjab,Bathinda,2002,138.05
Punjab,Bathinda,2003,35.836666
Punjab,Bathinda,2004,215.2
Punjab,Bathinda,2005,67.565216
Punjab,Bathinda,2006,154.35789
Punjab,Bathinda,2007,112.33334
Punjab,Bathinda,2008,87.819046
Punjab,Bathinda,2009,124.50318
Punjab,Bathinda,2010,85.217392
Punjab,Bathinda,2011,66.795654
Punjab,Bathinda,2012,58.713634
Punjab,Bathinda,2013,68.257141
Punjab,Bathinda,2014,113.46709
Punjab,Bathinda,2015,78.706001
Punjab,Bathinda,2016,59.139999
Punjab,Bathinda,2017,79.890373
Punjab,Bathinda,2018,42.428463
Maharashtra,Beed,2000,76.565216
Maharashtra,Beed,2001,62.444443
Maharashtra,Beed,2002,74.04348
Maharashtra,Beed,2003,40.5
Maharashtra,Beed,2004,62.227272
Maharashtra,Beed,2005,25.615385
Maharashtra,Beed,2006,64.31559
Maharashtra,Beed,2007,91.543121
Maharashtra,Beed,2008,79.022102
Maharashtra,Beed,2009,86.294121
Maharashtra,Beed,2010,80.125
Maharashtra,Beed,2011,63.307693
Maharashtra,Beed,2012,33.1245
Maharashtra,Beed,2013,31.615385
Maharashtra,Beed,2014,2.0
Maharashtra,Beed,2015,34.875
Maharashtra,Beed,2016,19.142857
Maharashtra,Beed,2017,132.6207
Maharashtra,Beed,2018,29.40909
Bihar,Begusarai,2000,35.836666
Bihar,Begusarai,2001,35.836666
Bihar,Begusarai,2002,35.836666
Bihar,Begusarai,2003,35.836666
Bihar,Begusarai,2004,35.836666
Bihar,Begusarai,2005,35.836666
Bihar,Begusarai,2006,35.836666
Bihar,Begusarai,2007,35.836666
Bihar,Begusarai,2008,35.836666
Bihar,Begusarai,2009,35.836666
Bihar,Begusarai,2010,35.836666
Bihar,Begusarai,2011,35.836666
Bihar,Begusarai,2012,35.836666
Bihar,Begusarai,2013,19.371428
Bihar,Begusarai,2014,35.836666
Bihar,Begusarai,2015,35.836666
Bihar,Begusarai,2016,6.6057897
Bihar,Begusarai,2017,35.836666
Bihar,Begusarai,2018,35.836666
Karnataka,Belagavi,2000,35.836666
Karnataka,Belagavi,2001,35.836666
Karnataka,Belagavi,2002,35.836666
Karnataka,Belagavi,2003,35.836666
Karnataka,Belagavi,2004,35.836666
Karnataka,Belagavi,2005,19.0
Karnataka,Belagavi,2006,75.0
Karnataka,Belagavi,2007,35.836666
Karnataka,Belagavi,2008,35.836666
Karnataka,Belagavi,2009,8.0
Karnataka,Belagavi,2010,36.0
Karnataka,Belagavi,2011,35.836666
Karnataka,Belagavi,2012,55.0
Karnataka,Belagavi,2013,73.0
Karnataka,Belagavi,2014,40.0
Karnataka,Belagavi,2015,35.836666
Karnataka,Belagavi,2016,80.5
Karnataka,Belagavi,2017,36.0
Karnataka,Belagavi,2018,73.949997
Karnataka,Belgaum,2000,234.0
Karnataka,Belgaum,2001,43.321739
Karnataka,Belgaum,2002,66.167999
Karnataka,Belgaum,2003,51.924999
Karnataka,Belgaum,2004,62.210712
Karnataka,Belgaum,2005,57.5
Karnataka,Belgaum,2006,105.15417
Karnataka,Belgaum,2007,35.836666
Karnataka,Belgaum,2008,35.836666
Karnataka,Belgaum,2009,20.0
Karnataka,Belgaum,2010,58.867924
Karnataka,Belgaum,2011,35.836666
Karnataka,Belgaum,2012,57.977779
Karnataka,Belgaum,2013,48.643383
Karnataka,Belgaum,2014,67.349121
Karnataka,Belgaum,2015,35.836666
Karnataka,Belgaum,2016,48.137096
Karnataka,Belgaum,2017,52.170074
Karnataka,Belgaum,2018,41.021011
Karnataka,Bellary,2000,35.836666
Karnataka,Bellary,2001,146.60001
Karnataka,Bellary,2002,110.0
Karnataka,Bellary,2003,196.80667
Karnataka,Bellary,2004,36.458332
Karnataka,Bellary,2005,22.200001
Karnataka,Bellary,2006,137.23077
Karnataka,Bellary,2007,35.836666
Karnataka,Bellary,2008,35.836666
Karnataka,Bellary,2009,35.836666
Karnataka,Bellary,2010,150.88333
Karnataka,Bellary,2011,35.836666
Karnataka,Bellary,2012,63.200001
Karnataka,Bellary,2013,138.39589
Karnataka,Bellary,2014,49.050999
Karnataka,Bellary,2015,35.836666
Karnataka,Bellary,2016,44.324326
Karnataka,Bellary,2017,52.923077
Karnataka,Bellary,2018,67.80014
Madhya Pradesh,Betul,2000,44.213634
Madhya Pradesh,Betul,2001,59.238094
Madhya Pradesh,Betul,2002,30.428572
Madhya Pradesh,Betul,2003,35.836666
Madhya Pradesh,Betul,2004,46.157894
Madhya Pradesh,Betul,2005,48.01889
Madhya Pradesh,Betul,2006,34.849998
Madhya Pradesh,Betul,2007,28.25926
