state,district,year,nitrate,sdp,gini index
tamilnadu,ariyalur,2017,45.540001,1000308.0,0.24
tamilnadu,ariyalur,2018,93.474998,1071602.0,0.24
bihar,arwal,2000,35.836666,53656.0,0.21
bihar,arwal,2001,35.836666,50579.0,0.21
bihar,arwal,2002,35.836666,56975.0,0.21
bihar,arwal,2003,35.836666,53301.0,0.21
bihar,arwal,2004,35.836666,70167.0,0.21
bihar,arwal,2005,35.836666,68419.0,0.21
bihar,arwal,2006,35.836666,80260.0,0.21
bihar,arwal,2007,35.836666,84415.0,0.21
bihar,arwal,2008,35.836666,97284.0,0.21
bihar,arwal,2009,35.836666,101938.0,0.21
bihar,arwal,2010,35.836666,117503.0,0.21
bihar,arwal,2011,35.836666,228497.0,0.21
bihar,arwal,2012,35.836666,236933.0,0.21
bihar,arwal,2013,23.625,246915.0,0.21
bihar,arwal,2014,35.836666,255739.0,0.21
bihar,arwal,2015,35.836666,269200.0,0.21
bihar,arwal,2016,10.807,289265.0,0.21
bihar,arwal,2017,35.836666,312605.0,0.21
bihar,arwal,2018,35.836666,345545.0,0.21
madhya pradesh,ashoknagar,2000,20.5,66750.0,0.18
madhya pradesh,ashoknagar,2001,31.322222,71525.0,0.18
madhya pradesh,ashoknagar,2002,37.799999,67795.0,0.18
madhya pradesh,ashoknagar,2003,35.836666,75400.0,0.18
madhya pradesh,ashoknagar,2004,47.5,99940.0,0.18
madhya pradesh,ashoknagar,2005,91.181816,104975.0,0.18
madhya pradesh,ashoknagar,2006,112.0,114545.0,0.18
madhya pradesh,ashoknagar,2007,67.0,119958.0,0.18
madhya pradesh,ashoknagar,2008,116.0,135124.0,0.18
madhya pradesh,ashoknagar,2009,47.81818,147933.0,0.18
madhya pradesh,ashoknagar,2010,20.181818,155701.0,0.18
madhya pradesh,ashoknagar,2011,56.363636,282371.0,0.18
madhya pradesh,ashoknagar,2012,72.900002,306853.0,0.18
madhya pradesh,ashoknagar,2013,31.166666,322598.0,0.18
madhya pradesh,ashoknagar,2014,74.966667,339247.0,0.18
madhya pradesh,ashoknagar,2015,35.836666,370716.0,0.18
madhya pradesh,ashoknagar,2016,50.46154,419465.0,0.18
madhya pradesh,ashoknagar,2017,50.095238,441956.0,0.18
madhya pradesh,ashoknagar,2018,34.307693,482361.0,0.18
uttar pradesh,auraiya,2000,44.0,160015.0,0.19
uttar pradesh,auraiya,2001,24.6,162926.0,0.19
uttar pradesh,auraiya,2002,104.2,168198.0,0.19
uttar pradesh,auraiya,2003,35.836666,177054.0,0.19
uttar pradesh,auraiya,2004,24.200001,231029.0,0.19
uttar pradesh,auraiya,2005,88.0,244514.0,0.19
uttar pradesh,auraiya,2006,35.836666,263935.0,0.19
uttar pradesh,auraiya,2007,35.836666,280851.0,0.19
uttar pradesh,auraiya,2008,35.836666,302192.0,0.19
uttar pradesh,auraiya,2009,35.836666,320989.0,0.19
uttar pradesh,auraiya,2010,35.836666,346621.0,0.19
uttar pradesh,auraiya,2011,35.836666,645132.0,0.19
uttar pradesh,auraiya,2012,35.836666,673552.0,0.19
uttar pradesh,auraiya,2013,35.836666,707469.0,0.19
uttar pradesh,auraiya,2014,35.836666,729686.0,0.19
uttar pradesh,auraiya,2015,35.836666,792049.0,0.19
uttar pradesh,auraiya,2016,5.2183332,888453.0,0.19
uttar pradesh,auraiya,2017,35.836666,922458.0,0.19
uttar pradesh,auraiya,2018,57.075001,949184.0,0.19
bihar,aurangabad,2000,33.083332,53656.0,0.19
bihar,aurangabad,2000,33.083332,53656.0,0.28
maharashtra,aurangabad,2001,184.72728,217963.0,0.19
maharashtra,aurangabad,2001,184.72728,217963.0,0.28
maharashtra,aurangabad,2002,108.22222,232994.0,0.19
maharashtra,aurangabad,2002,108.22222,232994.0,0.28
maharashtra,aurangabad,2003,35.836666,250989.0,0.19
maharashtra,aurangabad,2003,35.836666,250989.0,0.28
maharashtra,aurangabad,2004,57.0,370023.0,0.19
maharashtra,aurangabad,2004,57.0,370023.0,0.28
bihar,aurangabad,2005,118.39533,68419.0,0.19
bihar,aurangabad,2005,118.39533,68419.0,0.28
maharashtra,aurangabad,2006,97.083336,481983.0,0.19
maharashtra,aurangabad,2006,97.083336,481983.0,0.28
maharashtra,aurangabad,2007,224.0,538081.0,0.19
maharashtra,aurangabad,2007,224.0,538081.0,0.28
maharashtra,aurangabad,2008,82.699997,546533.0,0.19
maharashtra,aurangabad,2008,82.699997,546533.0,0.28
bihar,aurangabad,2009,171.0,101938.0,0.19
bihar,aurangabad,2009,171.0,101938.0,0.28
bihar,aurangabad,2010,124.23077,117503.0,0.19
bihar,aurangabad,2010,124.23077,117503.0,0.28
bihar,aurangabad,2011,214.39999,228497.0,0.19
bihar,aurangabad,2011,214.39999,228497.0,0.28
maharashtra,aurangabad,2012,160.58333,1189711.0,0.19
maharashtra,aurangabad,2012,160.58333,1189711.0,0.28
maharashtra,aurangabad,2013,25.270588,1267551.0,0.19
maharashtra,aurangabad,2013,25.270588,1267551.0,0.28
maharashtra,aurangabad,2014,49.414288,1345341.0,0.19
maharashtra,aurangabad,2014,49.414288,1345341.0,0.28
maharashtra,aurangabad,2015,30.666666,1452513.0,0.19
maharashtra,aurangabad,2015,30.666666,1452513.0,0.28
bihar,aurangabad,2016,22.841305,289265.0,0.19
bihar,aurangabad,2016,22.841305,289265.0,0.28
maharashtra,aurangabad,2017,121.85,1661065.0,0.19
maharashtra,aurangabad,2017,121.85,1661065.0,0.28
maharashtra,aurangabad,2018,35.76923,1728578.0,0.19
maharashtra,aurangabad,2018,35.76923,1728578.0,0.28
uttar pradesh,ayodhya,2000,7.5,160015.0,
uttar pradesh,ayodhya,2001,9.1999998,162926.0,
uttar pradesh,ayodhya,2002,0.495,168198.0,
uttar pradesh,ayodhya,2003,35.836666,177054.0,
uttar pradesh,ayodhya,2004,17.0,231029.0,
uttar pradesh,ayodhya,2005,35.836666,244514.0,
uttar pradesh,ayodhya,2006,35.836666,263935.0,
uttar pradesh,ayodhya,2007,35.836666,280851.0,
uttar pradesh,ayodhya,2008,35.836666,302192.0,
uttar pradesh,ayodhya,2009,35.836666,320989.0,
uttar pradesh,ayodhya,2010,35.836666,346621.0,
uttar pradesh,ayodhya,2011,35.836666,645132.0,
uttar pradesh,ayodhya,2012,35.836666,673552.0,
uttar pradesh,ayodhya,2013,35.836666,707469.0,
uttar pradesh,ayodhya,2014,35.836666,729686.0,
uttar pradesh,ayodhya,2015,35.836666,792049.0,
uttar pradesh,ayodhya,2016,12.638,888453.0,
uttar pradesh,ayodhya,2017,35.836666,922458.0,
uttar pradesh,ayodhya,2018,1.8333334,949184.0,
uttar pradesh,azamgarh,2000,2.0,160015.0,0.27
uttar pradesh,azamgarh,2001,9.79,162926.0,0.27
uttar pradesh,azamgarh,2002,25.318001,168198.0,0.27
uttar pradesh,azamgarh,2003,35.836666,177054.0,0.27
uttar pradesh,azamgarh,2004,7.8000002,231029.0,0.27
uttar pradesh,azamgarh,2005,6.3375001,244514.0,0.27
uttar pradesh,azamgarh,2006,35.836666,263935.0,0.27
uttar pradesh,azamgarh,2007,35.836666,280851.0,0.27
uttar pradesh,azamgarh,2008,35.836666,302192.0,0.27
uttar pradesh,azamgarh,2009,35.836666,320989.0,0.27
uttar pradesh,azamgarh,2010,35.836666,346621.0,0.27
uttar pradesh,azamgarh,2011,35.836666,645132.0,0.27
uttar pradesh,azamgarh,2012,35.836666,673552.0,0.27
uttar pradesh,azamgarh,2013,35.836666,707469.0,0.27
uttar pradesh,azamgarh,2014,35.836666,729686.0,0.27
uttar pradesh,azamgarh,2015,35.836666,792049.0,0.27
uttar pradesh,azamgarh,2016,11.425,888453.0,0.27
uttar pradesh,azamgarh,2017,35.836666,922458.0,0.27
uttar pradesh,azamgarh,2018,20.5,949184.0,0.27
karnataka,bagalkote,2000,35.836666,91136.0,
karnataka,bagalkote,2001,35.836666,92788.0,
karnataka,bagalkote,2002,175.43124,97765.0,
karnataka,bagalkote,2003,127.57143,99669.0,
karnataka,bagalkote,2004,134.73914,148729.0,
karnataka,bagalkote,2005,48.0,164031.0,
karnataka,bagalkote,2006,93.037041,181086.0,
karnataka,bagalkote,2007,35.836666,203810.0,
karnataka,bagalkote,2008,35.836666,218309.0,
karnataka,bagalkote,2009,35.836666,218363.0,
karnataka,bagalkote,2010,153.21666,240817.0,
karnataka,bagalkote,2011,35.836666,554952.0,
karnataka,bagalkote,2012,109.61111,593192.0,
karnataka,bagalkote,2013,169.92308,646787.0,
karnataka,bagalkote,2014,53.573914,671283.0,
karnataka,bagalkote,2015,35.836666,749952.0,
karnataka,bagalkote,2016,88.837059,851394.0,
karnataka,bagalkote,2017,81.0,915642.0,
karnataka,bagalkote,2018,89.875717,974815.0,
uttar pradesh,baghpat,2000,35.836666,160015.0,0.28
uttar pradesh,baghpat,2001,9.9460001,162926.0,0.28
uttar pradesh,baghpat,2002,35.836666,168198.0,0.28
uttar pradesh,baghpat,2003,35.836666,177054.0,0.28
uttar pradesh,baghpat,2004,19.0,231029.0,0.28
uttar pradesh,baghpat,2005,26.753334,244514.0,0.28
uttar pradesh,baghpat,2006,35.836666,263935.0,0.28
uttar pradesh,baghpat,2007,35.836666,280851.0,0.28
uttar pradesh,baghpat,2008,35.836666,302192.0,0.28
uttar pradesh,baghpat,2009,35.836666,320989.0,0.28
uttar pradesh,baghpat,2010,35.836666,346621.0,0.28
uttar pradesh,baghpat,2011,35.836666,645132.0,0.28
uttar pradesh,baghpat,2012,35.836666,673552.0,0.28
uttar pradesh,baghpat,2013,35.836666,707469.0,0.28
uttar pradesh,baghpat,2014,35.836666,729686.0,0.28
uttar pradesh,baghpat,2015,35.836666,792049.0,0.28
uttar pradesh,baghpat,2016,51.266666,888453.0,0.28
uttar pradesh,baghpat,2017,35.836666,922458.0,0.28
uttar pradesh,baghpat,2018,70.666664,949184.0,0.28
uttar pradesh,bahraich,2000,29.90909,160015.0,0.24
uttar pradesh,bahraich,2001,35.836666,162926.0,0.24
uttar pradesh,bahraich,2002,35.836666,168198.0,0.24
uttar pradesh,bahraich,2003,35.836666,177054.0,0.24
uttar pradesh,bahraich,2004,35.836666,231029.0,0.24
uttar pradesh,bahraich,2005,35.836666,244514.0,0.24
uttar pradesh,bahraich,2006,35.836666,263935.0,0.24
uttar pradesh,bahraich,2007,35.836666,280851.0,0.24
uttar pradesh,bahraich,2008,35.836666,302192.0,0.24
uttar pradesh,bahraich,2009,35.836666,320989.0,0.24
uttar pradesh,bahraich,2010,35.836666,346621.0,0.24
uttar pradesh,bahraich,2011,35.836666,645132.0,0.24
uttar pradesh,bahraich,2012,35.836666,673552.0,0.24
uttar pradesh,bahraich,2013,35.836666,707469.0,0.24
uttar pradesh,bahraich,2014,35.836666,729686.0,0.24
uttar pradesh,bahraich,2015,35.836666,792049.0,0.24
uttar pradesh,bahraich,2016,1.24,888453.0,0.24
uttar pradesh,bahraich,2017,35.836666,922458.0,0.24
uttar pradesh,bahraich,2018,0.0,949184.0,0.24
assam,baksa,2000,35.836666,32821.0,0.2
assam,baksa,2001,35.836666,33668.0,0.2
assam,baksa,2002,35.836666,35708.0,0.2
assam,baksa,2003,35.836666,37905.0,0.2
assam,baksa,2004,35.836666,47181.0,0.2
assam,baksa,2005,35.836666,48602.0,0.2
assam,baksa,2006,35.836666,50797.0,0.2
assam,baksa,2007,35.836666,52968.0,0.2
assam,baksa,2008,35.836666,56123.0,0.2
assam,baksa,2009,35.836666,61294.0,0.2
assam,baksa,2010,35.836666,64310.0,0.2
assam,baksa,2011,35.836666,129354.0,0.2
assam,baksa,2012,35.836666,132518.0,0.2
assam,baksa,2013,35.836666,138725.0,0.2
assam,baksa,2014,0.90000004,146425.0,0.2
assam,baksa,2015,0.60000002,167629.0,0.2
assam,baksa,2016,0.68000001,179632.0,0.2
assam,baksa,2017,35.836666,195262.0,0.2
assam,baksa,2018,0.88265002,204627.0,0.2
madhya pradesh,balaghat,2000,45.5,66750.0,0.27
madhya pradesh,balaghat,2001,19.461538,71525.0,0.27
madhya pradesh,balaghat,2002,22.151516,67795.0,0.27
madhya pradesh,balaghat,2003,35.836666,75400.0,0.27
madhya pradesh,balaghat,2004,20.671429,99940.0,0.27
madhya pradesh,balaghat,2005,20.428572,104975.0,0.27
madhya pradesh,balaghat,2006,63.222221,114545.0,0.27
madhya pradesh,balaghat,2007,21.777143,119958.0,0.27
madhya pradesh,balaghat,2008,16.885714,135124.0,0.27
madhya pradesh,balaghat,2009,33.820515,147933.0,0.27
madhya pradesh,balaghat,2010,23.787878,155701.0,0.27
madhya pradesh,balaghat,2011,23.0,282371.0,0.27
madhya pradesh,balaghat,2012,26.410257,306853.0,0.27
madhya pradesh,balaghat,2013,44.64706,322598.0,0.27
madhya pradesh,balaghat,2014,19.465117,339247.0,0.27
madhya pradesh,balaghat,2015,33.450001,370716.0,0.27
madhya pradesh,balaghat,2016,30.59091,419465.0,0.27
madhya pradesh,balaghat,2017,28.454546,441956.0,0.27
madhya pradesh,balaghat,2018,27.829268,482361.0,0.27
odisha,balangir,2000,31.903244,37386.0,0.22
odisha,balangir,2001,35.836666,39662.0,0.22
odisha,balangir,2002,26.992399,39377.0,0.22
odisha,balangir,2003,18.158438,45127.0,0.22
odisha,balangir,2004,34.136002,67987.0,0.22
odisha,balangir,2005,35.836666,71005.0,0.22
odisha,balangir,2006,35.836666,79845.0,0.22
odisha,balangir,2007,35.836666,86692.0,0.22
odisha,balangir,2008,35.836666,93207.0,0.22
odisha,balangir,2009,35.836666,93957.0,0.22
odisha,balangir,2010,35.836666,99880.0,0.22
odisha,balangir,2011,35.836666,204226.0,0.22
odisha,balangir,2012,35.836666,216301.0,0.22
odisha,balangir,2013,35.836666,233122.0,0.22
odisha,balangir,2014,35.836666,235931.0,0.22
odisha,balangir,2015,35.836666,253192.0,0.22
odisha,balangir,2016,35.836666,293348.0,0.22
odisha,balangir,2017,35.836666,316192.0,0.22
odisha,balangir,2018,0.0,338339.0,0.22
odisha,baleshwar,2000,11.900556,37386.0,0.27
odisha,baleshwar,2001,35.836666,39662.0,0.27
odisha,baleshwar,2002,10.846429,39377.0,0.27
odisha,baleshwar,2003,14.226875,45127.0,0.27
odisha,baleshwar,2004,8.0357141,67987.0,0.27
odisha,baleshwar,2005,35.836666,71005.0,0.27
odisha,baleshwar,2006,35.836666,79845.0,0.27
odisha,baleshwar,2007,35.836666,86692.0,0.27
odisha,baleshwar,2008,35.836666,93207.0,0.27
odisha,baleshwar,2009,35.836666,93957.0,0.27
odisha,baleshwar,2010,35.836666,99880.0,0.27
odisha,baleshwar,2011,35.836666,204226.0,0.27
odisha,baleshwar,2012,35.836666,216301.0,0.27
odisha,baleshwar,2013,35.836666,233122.0,0.27
odisha,baleshwar,2014,35.836666,235931.0,0.27
odisha,baleshwar,2015,0.60000002,253192.0,0.27
odisha,baleshwar,2016,35.836666,293348.0,0.27
odisha,baleshwar,2017,35.836666,316192.0,0.27
odisha,baleshwar,2018,0.0,338339.0,0.27
karnataka,ballari,2000,35.836666,91136.0,
karnataka,ballari,2001,35.836666,92788.0,
karnataka,ballari,2002,35.836666,97765.0,
karnataka,ballari,2003,35.836666,99669.0,
karnataka,ballari,2004,35.836666,148729.0,
karnataka,ballari,2005,35.836666,164031.0,
karnataka,ballari,2006,35.836666,181086.0,
karnataka,ballari,2007,35.836666,203810.0,
karnataka,ballari,2008,35.836666,218309.0,
karnataka,ballari,2009,35.836666,218363.0,
karnataka,ballari,2010,35.836666,240817.0,
karnataka,ballari,2011,35.836666,554952.0,
karnataka,ballari,2012,35.836666,593192.0,
karnataka,ballari,2013,35.836666,646787.0,
karnataka,ballari,2014,35.836666,671283.0,
karnataka,ballari,2015,35.836666,749952.0,
karnataka,ballari,2016,0.0,851394.0,
karnataka,ballari,2017,35.836666,915642.0,
karnataka,ballari,2018,35.836666,974815.0,
uttar pradesh,ballia,2000,35.836666,160015.0,0.27
uttar pradesh,ballia,2001,4.6500001,162926.0,0.27
uttar pradesh,ballia,2002,14.65,168198.0,0.27
uttar pradesh,ballia,2003,35.836666,177054.0,0.27
uttar pradesh,ballia,2004,6.3000002,231029.0,0.27
uttar pradesh,ballia,2005,6.8000002,244514.0,0.27
uttar pradesh,ballia,2006,35.836666,263935.0,0.27
uttar pradesh,ballia,2007,35.836666,280851.0,0.27
uttar pradesh,ballia,2008,35.836666,302192.0,0.27
uttar pradesh,ballia,2009,35.836666,320989.0,0.27
uttar pradesh,ballia,2010,35.836666,346621.0,0.27
uttar pradesh,ballia,2011,35.836666,645132.0,0.27
uttar pradesh,ballia,2012,35.836666,673552.0,0.27
uttar pradesh,ballia,2013,35.836666,707469.0,0.27
uttar pradesh,ballia,2014,35.836666,729686.0,0.27
uttar pradesh,ballia,2015,35.836666,792049.0,0.27
uttar pradesh,ballia,2016,42.0,888453.0,0.27
uttar pradesh,ballia,2017,35.836666,922458.0,0.27
uttar pradesh,ballia,2018,52.5,949184.0,0.27
uttar pradesh,balrampur,2000,5.868,160015.0,0.2
uttar pradesh,balrampur,2001,35.836666,162926.0,0.2
uttar pradesh,balrampur,2002,35.836666,168198.0,0.2
uttar pradesh,balrampur,2003,35.836666,177054.0,0.2
uttar pradesh,balrampur,2004,35.836666,231029.0,0.2
uttar pradesh,balrampur,2005,9.8714285,244514.0,0.2
uttar pradesh,balrampur,2006,35.836666,263935.0,0.2
uttar pradesh,balrampur,2007,35.836666,280851.0,0.2
uttar pradesh,balrampur,2008,35.836666,302192.0,0.2
uttar pradesh,balrampur,2009,35.836666,320989.0,0.2
uttar pradesh,balrampur,2010,35.836666,346621.0,0.2
uttar pradesh,balrampur,2011,35.836666,645132.0,0.2
uttar pradesh,balrampur,2012,35.836666,673552.0,0.2
uttar pradesh,balrampur,2013,35.836666,707469.0,0.2
uttar pradesh,balrampur,2014,35.836666,729686.0,0.2
uttar pradesh,balrampur,2015,35.836666,792049.0,0.2
uttar pradesh,balrampur,2016,1.0777777,888453.0,0.2
uttar pradesh,balrampur,2017,35.836666,922458.0,0.2
uttar pradesh,balrampur,2018,35.836666,949184.0,0.2
gujarat,banas kantha,2000,47.066666,86431.0,
gujarat,banas kantha,2001,35.836666,93455.0,
gujarat,banas kantha,2002,33.9375,101603.0,
gujarat,banas kantha,2003,35.836666,118525.0,
gujarat,banas kantha,2004,35.836666,172265.0,
gujarat,banas kantha,2005,44.799999,197270.0,
gujarat,banas kantha,2006,94.900002,213954.0,
gujarat,banas kantha,2007,59.0,239253.0,
gujarat,banas kantha,2008,88.181816,249480.0,
gujarat,banas kantha,2009,66.85714,284732.0,
gujarat,banas kantha,2010,48.53846,315892.0,
gujarat,banas kantha,2011,58.923077,532809.0,
gujarat,banas kantha,2012,71.384613,596659.0,
gujarat,banas kantha,2013,34.900002,641489.0,
gujarat,banas kantha,2014,51.357143,705629.0,
gujarat,banas kantha,2015,57.23077,774775.0,
gujarat,banas kantha,2016,42.846153,843930.0,
gujarat,banas kantha,2017,66.666664,946511.0,
gujarat,banas kantha,2018,66.14286,1034399.0,
uttar pradesh,banda,2000,65.375,160015.0,0.22
uttar pradesh,banda,2001,35.836666,162926.0,0.22
uttar pradesh,banda,2002,27.4,168198.0,0.22
uttar pradesh,banda,2003,35.836666,177054.0,0.22
uttar pradesh,banda,2004,34.222221,231029.0,0.22
uttar pradesh,banda,2005,82.368889,244514.0,0.22
uttar pradesh,banda,2006,35.836666,263935.0,0.22
uttar pradesh,banda,2007,35.836666,280851.0,0.22
uttar pradesh,banda,2008,35.836666,302192.0,0.22
uttar pradesh,banda,2009,35.836666,320989.0,0.22
uttar pradesh,banda,2010,35.836666,346621.0,0.22
uttar pradesh,banda,2011,35.836666,645132.0,0.22
uttar pradesh,banda,2012,35.836666,673552.0,0.22
uttar pradesh,banda,2013,35.836666,707469.0,0.22
uttar pradesh,banda,2014,35.836666,729686.0,0.22
uttar pradesh,banda,2015,35.836666,792049.0,0.22
uttar pradesh,banda,2016,10.9875,888453.0,0.22
uttar pradesh,banda,2017,35.836666,922458.0,0.22
uttar pradesh,banda,2018,43.25,949184.0,0.22
karnataka,bangalore rural,2000,20.0,91136.0,0.29
karnataka,bangalore rural,2001,8.6999998,92788.0,0.29
karnataka,bangalore rural,2002,133.83333,97765.0,0.29
karnataka,bangalore rural,2003,69.625,99669.0,0.29
karnataka,bangalore rural,2004,83.5,148729.0,0.29
karnataka,bangalore rural,2005,35.836666,164031.0,0.29
karnataka,bangalore rural,2006,27.571428,181086.0,0.29
karnataka,bangalore rural,2007,35.836666,203810.0,0.29
karnataka,bangalore rural,2008,35.836666,218309.0,0.29
karnataka,bangalore rural,2009,100.5,218363.0,0.29
karnataka,bangalore rural,2010,12.0,240817.0,0.29
karnataka,bangalore rural,2011,35.836666,554952.0,0.29
karnataka,bangalore rural,2012,53.285713,593192.0,0.29
karnataka,bangalore rural,2013,70.354546,646787.0,0.29
karnataka,bangalore rural,2014,56.584167,671283.0,0.29
karnataka,bangalore rural,2015,35.836666,749952.0,0.29
karnataka,bangalore rural,2016,93.666664,851394.0,0.29
karnataka,bangalore rural,2017,54.42857,915642.0,0.29
karnataka,bangalore rural,2018,117.13409,974815.0,0.29
karnataka,bangalore,2000,35.836666,91136.0,0.36
karnataka,bangalore,2001,66.666664,92788.0,0.36
karnataka,bangalore,2002,34.366665,97765.0,0.36
karnataka,bangalore,2003,29.549999,99669.0,0.36
karnataka,bangalore,2004,44.200001,148729.0,0.36
karnataka,bangalore,2005,35.836666,164031.0,0.36
karnataka,bangalore,2006,36.577778,181086.0,0.36
karnataka,bangalore,2007,35.836666,203810.0,0.36
karnataka,bangalore,2008,35.836666,218309.0,0.36
karnataka,bangalore,2009,51.142857,218363.0,0.36
karnataka,bangalore,2010,47.333332,240817.0,0.36
karnataka,bangalore,2011,35.836666,554952.0,0.36
karnataka,bangalore,2012,38.200001,593192.0,0.36
karnataka,bangalore,2013,30.421429,646787.0,0.36
karnataka,bangalore,2014,26.424999,671283.0,0.36
karnataka,bangalore,2015,35.836666,749952.0,0.36
karnataka,bangalore,2016,38.532692,851394.0,0.36
karnataka,bangalore,2017,30.970589,915642.0,0.36
karnataka,bangalore,2018,21.303637,974815.0,0.36
bihar,banka,2000,35.836666,53656.0,0.19
bihar,banka,2001,35.836666,50579.0,0.19
bihar,banka,2002,35.836666,56975.0,0.19
bihar,banka,2003,35.836666,53301.0,0.19
bihar,banka,2004,35.836666,70167.0,0.19
bihar,banka,2005,35.836666,68419.0,0.19
bihar,banka,2006,35.836666,80260.0,0.19
bihar,banka,2007,35.836666,84415.0,0.19
bihar,banka,2008,35.836666,97284.0,0.19
bihar,banka,2009,35.836666,101938.0,0.19
bihar,banka,2010,35.836666,117503.0,0.19
bihar,banka,2011,35.836666,228497.0,0.19
bihar,banka,2012,35.836666,236933.0,0.19
bihar,banka,2013,21.966667,246915.0,0.19
bihar,banka,2014,35.836666,255739.0,0.19
