state,district,year,nitrate,sdp,gini index
uttar pradesh,kanpur nagar,2009,35.836666,566760.9320506329,0.33
uttar pradesh,kanpur nagar,2010,35.836666,612018.6082025316,0.33
uttar pradesh,kanpur nagar,2011,35.836666,645132.0,0.33
uttar pradesh,kanpur nagar,2012,35.836666,673552.0,0.33
uttar pradesh,kanpur nagar,2013,35.836666,707469.0,0.33
uttar pradesh,kanpur nagar,2014,35.836666,729686.0,0.33
uttar pradesh,kanpur nagar,2015,35.836666,792049.0,0.33
uttar pradesh,kanpur nagar,2016,26.442858,888453.0,0.33
uttar pradesh,kanpur nagar,2017,35.836666,922458.0,0.33
uttar pradesh,kanpur nagar,2018,12.166667,949184.0,0.33
punjab,kapurthala,2000,16.18,130870.00549422811,0.33
punjab,kapurthala,2001,35.836666,132574.969948761,0.33
punjab,kapurthala,2002,20.811111,134833.06381928446,0.33
punjab,kapurthala,2003,35.836666,143252.23215855728,0.33
punjab,kapurthala,2004,11.84,150374.55025659368,0.33
punjab,kapurthala,2005,14.75,157747.6323300751,0.33
punjab,kapurthala,2006,26.142857,174760.55643236218,0.33
punjab,kapurthala,2007,12.4,189894.4098783096,0.33
punjab,kapurthala,2008,26.133333,200421.3967894764,0.33
punjab,kapurthala,2009,31.866667,213223.87539693547,0.33
punjab,kapurthala,2010,54.866665,226995.577251856,0.33
punjab,kapurthala,2011,8.835,239227.0,0.33
punjab,kapurthala,2012,12.966666,251813.0,0.33
punjab,kapurthala,2013,29.049999,267515.0,0.33
punjab,kapurthala,2014,3.5271428,278485.0,0.33
punjab,kapurthala,2015,35.836666,294895.0,0.33
punjab,kapurthala,2016,21.883333,315783.0,0.33
punjab,kapurthala,2017,29.333334,335057.0,0.33
punjab,kapurthala,2018,6.7083335,353942.0,0.33
pondicherry,karaikal,2000,0.0,7081.7047768822495,0.31
pondicherry,karaikal,2001,4.8333335,7561.67508551209,0.31
pondicherry,karaikal,2002,105.0,8311.628692746215,0.31
pondicherry,karaikal,2003,35.836666,8684.462771771181,0.31
pondicherry,karaikal,2004,35.836666,7499.536072341262,0.31
pondicherry,karaikal,2005,2.8,9499.213681934343,0.31
pondicherry,karaikal,2006,13.0,9855.34106546098,0.31
pondicherry,karaikal,2007,35.836666,10634.6491055632,0.31
pondicherry,karaikal,2008,35.836666,11610.646746609003,0.31
pondicherry,karaikal,2009,35.836666,13704.198938470612,0.31
pondicherry,karaikal,2010,35.836666,14620.593670139571,0.31
pondicherry,karaikal,2011,35.836666,15160.0,0.31
pondicherry,karaikal,2012,3.0,15507.0,0.31
pondicherry,karaikal,2013,14.0,17239.0,0.31
pondicherry,karaikal,2014,17.5,16055.0,0.31
pondicherry,karaikal,2015,35.836666,17025.0,0.31
pondicherry,karaikal,2016,28.775,18284.0,0.31
pondicherry,karaikal,2017,35.836666,20024.0,0.31
pondicherry,karaikal,2018,44.875,23468.0,0.31
rajasthan,karauli,2000,129.07143,174261.4982756208,0.23
rajasthan,karauli,2001,77.416664,194105.2216453936,0.23
rajasthan,karauli,2002,32.142857,170786.6612538214,0.23
rajasthan,karauli,2003,35.836666,225128.6442802708,0.23
rajasthan,karauli,2004,108.33334,219623.783673409,0.23
rajasthan,karauli,2005,43.777779,234376.38095379013,0.23
rajasthan,karauli,2006,61.930908,261962.91892931657,0.23
rajasthan,karauli,2007,60.064445,273897.97681369574,0.23
rajasthan,karauli,2008,42.099998,296931.6051077934,0.23
rajasthan,karauli,2009,81.833336,314236.5616057293,0.23
rajasthan,karauli,2010,115.0,361436.6835150852,0.23
rajasthan,karauli,2011,53.125,395331.0,0.23
rajasthan,karauli,2012,87.928574,409802.0,0.23
rajasthan,karauli,2013,55.200001,434292.0,0.23
rajasthan,karauli,2014,109.5,465408.0,0.23
rajasthan,karauli,2015,65.764709,501922.0,0.23
rajasthan,karauli,2016,49.400002,529650.0,0.23
rajasthan,karauli,2017,107.29412,557618.0,0.23
rajasthan,karauli,2018,33.235294,568102.0,0.23
assam,karbi anglong,2000,35.836666,76319.67589577519,0.17
assam,karbi anglong,2001,35.836666,78289.23092102491,0.17
assam,karbi anglong,2002,35.836666,83032.90536200421,0.17
assam,karbi anglong,2003,35.836666,88141.65670849023,0.17
assam,karbi anglong,2004,35.836666,91169.23716052705,0.17
assam,karbi anglong,2005,35.836666,93915.07735054224,0.17
assam,karbi anglong,2006,35.836666,98156.54055749752,0.17
assam,karbi anglong,2007,35.836666,102351.6278569508,0.17
assam,karbi anglong,2008,35.836666,108448.12736398671,0.17
assam,karbi anglong,2009,35.836666,118440.20310119208,0.17
assam,karbi anglong,2010,1.925,124268.10881061218,0.17
assam,karbi anglong,2011,35.836666,129354.0,0.17
assam,karbi anglong,2012,35.836666,132518.0,0.17
assam,karbi anglong,2013,4.5999999,138725.0,0.17
assam,karbi anglong,2014,2.4764705,146425.0,0.17
assam,karbi anglong,2015,1.5111111,167629.0,0.17
assam,karbi anglong,2016,1.081081,179632.0,0.17
assam,karbi anglong,2017,3.4000001,195262.0,0.17
assam,karbi anglong,2018,9.8035936,204627.0,0.17
assam,karimganj,2000,35.836666,76319.67589577519,0.19
assam,karimganj,2001,35.836666,78289.23092102491,0.19
assam,karimganj,2002,35.836666,83032.90536200421,0.19
assam,karimganj,2003,35.836666,88141.65670849023,0.19
assam,karimganj,2004,35.836666,91169.23716052705,0.19
assam,karimganj,2005,35.836666,93915.07735054224,0.19
assam,karimganj,2006,35.836666,98156.54055749752,0.19
assam,karimganj,2007,35.836666,102351.6278569508,0.19
assam,karimganj,2008,35.836666,108448.12736398671,0.19
assam,karimganj,2009,35.836666,118440.20310119208,0.19
assam,karimganj,2010,0.60000002,124268.10881061218,0.19
assam,karimganj,2011,35.836666,129354.0,0.19
assam,karimganj,2012,35.836666,132518.0,0.19
assam,karimganj,2013,0.0,138725.0,0.19
assam,karimganj,2014,1.1,146425.0,0.19
assam,karimganj,2015,2.0,167629.0,0.19
assam,karimganj,2016,1.0888889,179632.0,0.19
assam,karimganj,2017,3.6444445,195262.0,0.19
assam,karimganj,2018,4.2006335,204627.0,0.19
telangana,karimnagar,2000,74.285713,161790.06689829516,0.2
telangana,karimnagar,2001,35.836666,161790.06689829516,0.2
telangana,karimnagar,2002,91.0,161790.06689829516,0.2
telangana,karimnagar,2003,90.0,161790.06689829516,0.2
telangana,karimnagar,2004,86.25,161790.06689829516,0.2
telangana,karimnagar,2005,47.5,187774.5444577278,0.2
telangana,karimnagar,2006,89.0,208477.0974396334,0.2
telangana,karimnagar,2007,79.0,229691.84931694492,0.2
telangana,karimnagar,2008,71.849998,260994.6924820364,0.2
telangana,karimnagar,2009,103.33334,261701.24352747787,0.2
telangana,karimnagar,2010,111.75,307973.2512484278,0.2
telangana,karimnagar,2011,91.599998,325139.0,0.2
telangana,karimnagar,2012,80.400002,334205.0,0.2
telangana,karimnagar,2013,56.400002,349593.0,0.2
telangana,karimnagar,2014,27.200001,372897.0,0.2
telangana,karimnagar,2015,59.400002,416892.0,0.2
telangana,karimnagar,2016,52.333332,455731.0,0.2
telangana,karimnagar,2017,61.5,498145.0,0.2
telangana,karimnagar,2018,61.25,544441.0,0.2
haryana,karnal,2000,37.939129,108122.61080440917,0.34
haryana,karnal,2001,46.099998,116473.59577669726,0.34
haryana,karnal,2002,57.32,123614.0477018113,0.34
haryana,karnal,2003,35.836666,135774.40240296876,0.34
haryana,karnal,2004,104.09091,147481.865369694,0.34
haryana,karnal,2005,102.06,160804.87167161863,0.34
haryana,karnal,2006,29.625,179088.29885884066,0.34
haryana,karnal,2007,42.328571,193107.4745746674,0.34
haryana,karnal,2008,18.638462,207975.053310876,0.34
haryana,karnal,2009,39.150002,233960.81678999265,0.34
haryana,karnal,2010,28.604546,249822.19019322115,0.34
haryana,karnal,2011,15.735294,271152.0,0.34
haryana,karnal,2012,21.525,289756.0,0.34
haryana,karnal,2013,32.1875,314931.0,0.34
haryana,karnal,2014,7.016129,333359.0,0.34
haryana,karnal,2015,35.836666,372700.0,0.34
haryana,karnal,2016,20.720789,412055.0,0.34
haryana,karnal,2017,27.458261,434407.0,0.34
haryana,karnal,2018,19.97147,470328.0,0.34
tamilnadu,karur,2000,17.333334,288498.3205747694,0.3
tamilnadu,karur,2001,149.44444,282908.6927283517,0.3
tamilnadu,karur,2002,80.25,284324.36644762417,0.3
tamilnadu,karur,2003,35.836666,302043.121385615,0.3
tamilnadu,karur,2004,174.16667,337921.3167903381,0.3
tamilnadu,karur,2005,133.57143,386683.4090471607,0.3
tamilnadu,karur,2006,261.0,447233.3527585457,0.3
tamilnadu,karur,2007,126.5,475248.4774441926,0.3
tamilnadu,karur,2008,35.836666,500384.2601757273,0.3
tamilnadu,karur,2009,89.285713,552763.8529603527,0.3
tamilnadu,karur,2010,50.142857,628152.0055419293,0.3
tamilnadu,karur,2011,20.75,674478.0,0.3
tamilnadu,karur,2012,5.25,709343.0,0.3
tamilnadu,karur,2013,70.0,750416.0,0.3
tamilnadu,karur,2014,29.299999,791915.0,0.3
tamilnadu,karur,2015,54.142857,862437.0,0.3
tamilnadu,karur,2016,32.0,922084.0,0.3
tamilnadu,karur,2017,36.799999,1000308.0,0.3
tamilnadu,karur,2018,30.512308,1071602.0,0.3
kerala,kasaragod,2000,6.0790911,147973.5597433169,0.26
kerala,kasaragod,2001,9.0,155366.47487904064,0.26
kerala,kasaragod,2002,6.6181817,166734.581417683,0.26
kerala,kasaragod,2003,0.0,177540.5159176877,0.26
kerala,kasaragod,2004,5.5363636,194266.89820535283,0.26
kerala,kasaragod,2005,35.836666,214150.4423028008,0.26
kerala,kasaragod,2006,35.836666,231069.25430291385,0.26
kerala,kasaragod,2007,6.8162069,251690.7367210242,0.26
kerala,kasaragod,2008,4.6548486,267167.04617471667,0.26
kerala,kasaragod,2009,5.6117859,291324.3285363027,0.26
kerala,kasaragod,2010,5.4124999,309967.46877313964,0.26
kerala,kasaragod,2011,7.3671999,328021.0,0.26
kerala,kasaragod,2012,5.0876188,348616.0,0.26
kerala,kasaragod,2013,6.5303702,364707.0,0.26
kerala,kasaragod,2014,6.2550001,382134.0,0.26
kerala,kasaragod,2015,9.3889999,411150.0,0.26
kerala,kasaragod,2016,12.3355,443615.0,0.26
kerala,kasaragod,2017,9.5086956,473182.0,0.26
kerala,kasaragod,2018,12.600417,510787.0,0.26
uttar pradesh,kasganj,2000,98.0,351083.83971582167,
uttar pradesh,kasganj,2001,123.33334,357470.77254969825,
uttar pradesh,kasganj,2002,67.666664,369037.9006500751,
uttar pradesh,kasganj,2003,35.836666,388468.5695531362,
uttar pradesh,kasganj,2004,35.836666,407921.1791392405,
uttar pradesh,kasganj,2005,35.836666,431731.25103797467,
uttar pradesh,kasganj,2006,35.836666,466022.3453164557,
uttar pradesh,kasganj,2007,35.836666,495890.4340253165,
uttar pradesh,kasganj,2008,35.836666,533571.6164050633,
uttar pradesh,kasganj,2009,35.836666,566760.9320506329,
uttar pradesh,kasganj,2010,35.836666,612018.6082025316,
uttar pradesh,kasganj,2011,35.836666,645132.0,
uttar pradesh,kasganj,2012,35.836666,673552.0,
uttar pradesh,kasganj,2013,35.836666,707469.0,
uttar pradesh,kasganj,2014,35.836666,729686.0,
uttar pradesh,kasganj,2015,35.836666,792049.0,
uttar pradesh,kasganj,2016,49.333332,888453.0,
uttar pradesh,kasganj,2017,35.836666,922458.0,
uttar pradesh,kasganj,2018,56.666668,949184.0,
jammu and kashmir,kathua,2000,34.83744,37710.04218241404,0.24
jammu and kashmir,kathua,2001,30.335897,38436.2253616112,0.24
jammu and kashmir,kathua,2002,14.698334,40392.58452347819,0.24
jammu and kashmir,kathua,2003,35.836666,42468.16778939248,0.24
jammu and kashmir,kathua,2004,18.380968,44760.52215357458,0.24
jammu and kashmir,kathua,2005,17.463333,46834.049691085616,0.24
jammu and kashmir,kathua,2006,13.536977,49568.64624889674,0.24
jammu and kashmir,kathua,2007,14.200953,52629.93389232127,0.24
jammu and kashmir,kathua,2008,18.890526,55925.67043248014,0.24
jammu and kashmir,kathua,2009,23.597713,58635.28473080318,0.24
jammu and kashmir,kathua,2010,15.845161,61986.75092674316,0.24
jammu and kashmir,kathua,2011,35.836666,65319.0,0.24
jammu and kashmir,kathua,2012,27.902,67316.0,0.24
jammu and kashmir,kathua,2013,23.804651,70536.0,0.24
jammu and kashmir,kathua,2014,20.955555,67154.0,0.24
jammu and kashmir,kathua,2015,21.647728,80602.0,0.24
jammu and kashmir,kathua,2016,15.9464,82636.0,0.24
jammu and kashmir,kathua,2017,35.836666,87591.0,0.24
jammu and kashmir,kathua,2018,35.836666,93072.0,0.24
bihar,katihar,2000,35.836666,110615.1637047949,0.2
bihar,katihar,2001,35.836666,104271.73783034184,0.2
bihar,katihar,2002,35.836666,117457.4875518244,0.2
bihar,katihar,2003,35.836666,109883.30924089148,0.2
bihar,katihar,2004,35.836666,123786.48249318644,0.2
bihar,katihar,2005,23.333334,120702.7141776237,0.2
bihar,katihar,2006,35.836666,141592.2454273824,0.2
bihar,katihar,2007,35.836666,148922.3697701531,0.2
bihar,katihar,2008,35.836666,171625.46728329768,0.2
bihar,katihar,2009,35.836666,179835.9122150076,0.2
bihar,katihar,2010,35.836666,207295.21074574773,0.2
bihar,katihar,2011,35.836666,228497.0,0.2
bihar,katihar,2012,35.836666,236933.0,0.2
bihar,katihar,2013,24.607693,246915.0,0.2
bihar,katihar,2014,35.836666,255739.0,0.2
bihar,katihar,2015,35.836666,269200.0,0.2
bihar,katihar,2016,22.108126,289265.0,0.2
bihar,katihar,2017,0.80000001,312605.0,0.2
bihar,katihar,2018,35.836666,345545.0,0.2
madhya pradesh,katni,2000,29.133333,142623.92245088037,0.35
madhya pradesh,katni,2001,35.125,152826.6075400632,0.35
madhya pradesh,katni,2002,47.0,144856.76138662823,0.35
madhya pradesh,katni,2003,35.836666,161106.27345013304,0.35
madhya pradesh,katni,2004,99.5,166392.43950471698,0.35
madhya pradesh,katni,2005,45.872726,174775.328567217,0.35
madhya pradesh,katni,2006,43.76923,190708.6450176887,0.35
madhya pradesh,katni,2007,43.0,199720.8751061321,0.35
madhya pradesh,katni,2008,2.7,224971.1026179245,0.35
madhya pradesh,katni,2009,24.5875,246297.10579599056,0.35
madhya pradesh,katni,2010,35.692307,259230.23037146227,0.35
madhya pradesh,katni,2011,23.74375,282371.0,0.35
madhya pradesh,katni,2012,40.4375,306853.0,0.35
madhya pradesh,katni,2013,86.3125,322598.0,0.35
madhya pradesh,katni,2014,29.5625,339247.0,0.35
madhya pradesh,katni,2015,30.533333,370716.0,0.35
madhya pradesh,katni,2016,24.5625,419465.0,0.35
madhya pradesh,katni,2017,27.388889,441956.0,0.35
madhya pradesh,katni,2018,33.57143,482361.0,0.35
uttar pradesh,kaushambi,2000,15.8,351083.83971582167,0.27
uttar pradesh,kaushambi,2001,35.836666,357470.77254969825,0.27
uttar pradesh,kaushambi,2002,35.836666,369037.9006500751,0.27
uttar pradesh,kaushambi,2003,35.836666,388468.5695531362,0.27
uttar pradesh,kaushambi,2004,35.836666,407921.1791392405,0.27
uttar pradesh,kaushambi,2005,35.836666,431731.25103797467,0.27
uttar pradesh,kaushambi,2006,35.836666,466022.3453164557,0.27
uttar pradesh,kaushambi,2007,35.836666,495890.4340253165,0.27
uttar pradesh,kaushambi,2008,35.836666,533571.6164050633,0.27
uttar pradesh,kaushambi,2009,35.836666,566760.9320506329,0.27
uttar pradesh,kaushambi,2010,35.836666,612018.6082025316,0.27
uttar pradesh,kaushambi,2011,35.836666,645132.0,0.27
uttar pradesh,kaushambi,2012,35.836666,673552.0,0.27
uttar pradesh,kaushambi,2013,35.836666,707469.0,0.27
uttar pradesh,kaushambi,2014,35.836666,729686.0,0.27
uttar pradesh,kaushambi,2015,35.836666,792049.0,0.27
uttar pradesh,kaushambi,2016,197.64999,888453.0,0.27
uttar pradesh,kaushambi,2017,35.836666,922458.0,0.27
uttar pradesh,kaushambi,2018,23.0,949184.0,0.27
odisha,kendrapara,2000,35.836666,98181.20095221567,0.21
odisha,kendrapara,2001,35.836666,104158.31573762312,0.21
odisha,kendrapara,2002,55.567142,103409.86331502158,0.21
odisha,kendrapara,2003,0.46250001,118510.2192096142,0.21
odisha,kendrapara,2004,32.299999,133986.11438993324,0.21
odisha,kendrapara,2005,35.836666,139933.87047902113,0.21
odisha,kendrapara,2006,35.836666,157355.39593546148,0.21
odisha,kendrapara,2007,35.836666,170849.19512100978,0.21
odisha,kendrapara,2008,35.836666,183688.7017215425,0.21
odisha,kendrapara,2009,35.836666,185166.7723202224,0.21
odisha,kendrapara,2010,35.836666,196839.58852819703,0.21
odisha,kendrapara,2011,35.836666,204226.0,0.21
odisha,kendrapara,2012,35.836666,216301.0,0.21
odisha,kendrapara,2013,35.836666,233122.0,0.21
odisha,kendrapara,2014,35.836666,235931.0,0.21
odisha,kendrapara,2015,35.836666,253192.0,0.21
odisha,kendrapara,2016,35.836666,293348.0,0.21
odisha,kendrapara,2017,35.836666,316192.0,0.21
odisha,kendrapara,2018,0.0,338339.0,0.21
odisha,kendujhar,2000,8.6704216,98181.20095221567,0.3
odisha,kendujhar,2001,35.836666,104158.31573762312,0.3
odisha,kendujhar,2002,19.847692,103409.86331502158,0.3
odisha,kendujhar,2003,11.605526,118510.2192096142,0.3
odisha,kendujhar,2004,16.869444,133986.11438993324,0.3
odisha,kendujhar,2005,35.836666,139933.87047902113,0.3
odisha,kendujhar,2006,35.836666,157355.39593546148,0.3
odisha,kendujhar,2007,35.836666,170849.19512100978,0.3
odisha,kendujhar,2008,35.836666,183688.7017215425,0.3
odisha,kendujhar,2009,35.836666,185166.7723202224,0.3
odisha,kendujhar,2010,35.836666,196839.58852819703,0.3
odisha,kendujhar,2011,35.836666,204226.0,0.3
odisha,kendujhar,2012,35.836666,216301.0,0.3
odisha,kendujhar,2013,35.836666,233122.0,0.3
odisha,kendujhar,2014,35.836666,235931.0,0.3
odisha,kendujhar,2015,35.836666,253192.0,0.3
odisha,kendujhar,2016,35.836666,293348.0,0.3
odisha,kendujhar,2017,35.836666,316192.0,0.3
odisha,kendujhar,2018,0.0,338339.0,0.3
bihar,khagaria,2000,35.836666,110615.1637047949,0.2
bihar,khagaria,2001,35.836666,104271.73783034184,0.2
bihar,khagaria,2002,35.836666,117457.4875518244,0.2
bihar,khagaria,2003,35.836666,109883.30924089148,0.2
bihar,khagaria,2004,35.836666,123786.48249318644,0.2
bihar,khagaria,2005,35.836666,120702.7141776237,0.2
bihar,khagaria,2006,35.836666,141592.2454273824,0.2
bihar,khagaria,2007,35.836666,148922.3697701531,0.2
bihar,khagaria,2008,35.836666,171625.46728329768,0.2
bihar,khagaria,2009,35.836666,179835.9122150076,0.2
bihar,khagaria,2010,35.836666,207295.21074574773,0.2
bihar,khagaria,2011,35.836666,228497.0,0.2
bihar,khagaria,2012,35.836666,236933.0,0.2
bihar,khagaria,2013,17.418182,246915.0,0.2
bihar,khagaria,2014,35.836666,255739.0,0.2
bihar,khagaria,2015,35.836666,269200.0,0.2
bihar,khagaria,2016,13.4755,289265.0,0.2
bihar,khagaria,2017,35.836666,312605.0,0.2
bihar,khagaria,2018,35.836666,345545.0,0.2
telangana,khammam,2000,69.416664,161790.06689829516,0.23
telangana,khammam,2001,35.836666,161790.06689829516,0.23
telangana,khammam,2002,77.192307,161790.06689829516,0.23
telangana,khammam,2003,50.716667,161790.06689829516,0.23
telangana,khammam,2004,116.63636,161790.06689829516,0.23
telangana,khammam,2005,70.345451,187774.5444577278,0.23
telangana,khammam,2006,238.95454,208477.0974396334,0.23
telangana,khammam,2007,314.0,229691.84931694492,0.23
telangana,khammam,2008,242.27142,260994.6924820364,0.23
telangana,khammam,2009,201.98,261701.24352747787,0.23
telangana,khammam,2010,104.88889,307973.2512484278,0.23
telangana,khammam,2011,146.44444,325139.0,0.23
telangana,khammam,2012,131.25,334205.0,0.23
telangana,khammam,2013,185.89999,349593.0,0.23
telangana,khammam,2014,95.529411,372897.0,0.23
telangana,khammam,2015,66.214287,416892.0,0.23
telangana,khammam,2016,77.73333,455731.0,0.23
telangana,khammam,2017,62.117645,498145.0,0.23
telangana,khammam,2018,84.508125,544441.0,0.23
madhya pradesh,khargone,2000,108.0,142623.92245088037,
madhya pradesh,khargone,2001,45.0,152826.6075400632,
madhya pradesh,khargone,2002,49.630001,144856.76138662823,
madhya pradesh,khargone,2003,35.836666,161106.27345013304,
madhya pradesh,khargone,2004,4.0,166392.43950471698,
madhya pradesh,khargone,2005,29.0,174775.328567217,
madhya pradesh,khargone,2006,35.836666,190708.6450176887,
madhya pradesh,khargone,2007,10.0,199720.8751061321,
madhya pradesh,khargone,2008,57.0,224971.1026179245,
madhya pradesh,khargone,2009,87.0,246297.10579599056,
madhya pradesh,khargone,2010,31.0,259230.23037146227,
madhya pradesh,khargone,2011,81.0,282371.0,
madhya pradesh,khargone,2012,142.0,306853.0,
madhya pradesh,khargone,2013,36.0,322598.0,
madhya pradesh,khargone,2014,100.0,339247.0,
madhya pradesh,khargone,2015,45.0,370716.0,
madhya pradesh,khargone,2016,33.0,419465.0,
madhya pradesh,khargone,2017,6.0,441956.0,
madhya pradesh,khargone,2018,4.0,482361.0,
gujarat,kheda,2000,41.275002,187486.0647190792,0.22
gujarat,kheda,2001,35.836666,202722.52060396783,0.22
gujarat,kheda,2002,20.285715,220397.15650232672,0.22
gujarat,kheda,2003,35.836666,257104.347060995,0.22
gujarat,kheda,2004,33.75,272449.2629108957,0.22
gujarat,kheda,2005,40.285713,311996.4362722108,0.22
gujarat,kheda,2006,20.0,338383.36050177214,0.22
gujarat,kheda,2007,49.42857,378395.5156254638,0.22
gujarat,kheda,2008,34.111111,394570.23835956375,0.22
gujarat,kheda,2009,21.0,450323.76586738543,0.22
gujarat,kheda,2010,13.5,499605.5063968227,0.22
gujarat,kheda,2011,40.5,532809.0,0.22
gujarat,kheda,2012,52.0,596659.0,0.22
gujarat,kheda,2013,45.363636,641489.0,0.22
gujarat,kheda,2014,24.09091,705629.0,0.22
gujarat,kheda,2015,37.57143,774775.0,0.22
gujarat,kheda,2016,32.25,843930.0,0.22
gujarat,kheda,2017,32.642857,946511.0,0.22
gujarat,kheda,2018,27.9,1034399.0,0.22
uttar pradesh,kheri,2000,28.5,351083.83971582167,0.24
uttar pradesh,kheri,2001,28.0,357470.77254969825,0.24
uttar pradesh,kheri,2002,35.836666,369037.9006500751,0.24
uttar pradesh,kheri,2003,35.836666,388468.5695531362,0.24
uttar pradesh,kheri,2004,2.3275001,407921.1791392405,0.24
uttar pradesh,kheri,2005,35.836666,431731.25103797467,0.24
uttar pradesh,kheri,2006,35.836666,466022.3453164557,0.24
uttar pradesh,kheri,2007,35.836666,495890.4340253165,0.24
uttar pradesh,kheri,2008,35.836666,533571.6164050633,0.24
uttar pradesh,kheri,2009,35.836666,566760.9320506329,0.24
uttar pradesh,kheri,2010,35.836666,612018.6082025316,0.24
uttar pradesh,kheri,2011,35.836666,645132.0,0.24
uttar pradesh,kheri,2012,35.836666,673552.0,0.24
uttar pradesh,kheri,2013,35.836666,707469.0,0.24
uttar pradesh,kheri,2014,35.836666,729686.0,0.24
uttar pradesh,kheri,2015,35.836666,792049.0,0.24
uttar pradesh,kheri,2016,0.029999999,888453.0,0.24
uttar pradesh,kheri,2017,35.836666,922458.0,0.24
uttar pradesh,kheri,2018,35.836666,949184.0,0.24
odisha,khordha,2000,26.278948,98181.20095221567,0.4
odisha,khordha,2001,35.836666,104158.31573762312,0.4
odisha,khordha,2002,21.669413,103409.86331502158,0.4
odisha,khordha,2003,29.5875,118510.2192096142,0.4
odisha,khordha,2004,24.85,133986.11438993324,0.4
odisha,khordha,2005,35.836666,139933.87047902113,0.4
odisha,khordha,2006,35.836666,157355.39593546148,0.4
odisha,khordha,2007,35.836666,170849.19512100978,0.4
odisha,khordha,2008,35.836666,183688.7017215425,0.4
odisha,khordha,2009,35.836666,185166.7723202224,0.4
odisha,khordha,2010,35.836666,196839.58852819703,0.4
odisha,khordha,2011,35.836666,204226.0,0.4
odisha,khordha,2012,35.836666,216301.0,0.4
odisha,khordha,2013,35.836666,233122.0,0.4
odisha,khordha,2014,35.836666,235931.0,0.4
odisha,khordha,2015,35.836666,253192.0,0.4
odisha,khordha,2016,35.836666,293348.0,0.4
odisha,khordha,2017,35.836666,316192.0,0.4
odisha,khordha,2018,0.0,338339.0,0.4
jharkhand,khunti,2000,35.836666,65731.49293120936,0.23
jharkhand,khunti,2001,35.836666,70260.19384688395,0.23
jharkhand,khunti,2002,35.836666,72227.4792745967,0.23
jharkhand,khunti,2003,35.836666,77692.98277489642,0.23
jharkhand,khunti,2004,35.836666,90933.9477275846,0.23
jharkhand,khunti,2005,8.8666668,86858.23663560263,0.23
jharkhand,khunti,2006,41.0,88313.3580473321,0.23
jharkhand,khunti,2007,35.836666,107985.77685043102,0.23
jharkhand,khunti,2008,35.836666,103644.40755018276,0.23
jharkhand,khunti,2009,35.836666,113915.95362850404,0.23
jharkhand,khunti,2010,35.836666,130487.88405254688,0.23
jharkhand,khunti,2011,35.836666,137383.0,0.23
jharkhand,khunti,2012,0.66666669,149526.0,0.23
jharkhand,khunti,2013,5.1999998,150609.0,0.23
jharkhand,khunti,2014,35.836666,170568.0,0.23
jharkhand,khunti,2015,35.836666,158231.0,0.23
jharkhand,khunti,2016,35.836666,176363.0,0.23
jharkhand,khunti,2017,35.836666,191573.0,0.23
jharkhand,khunti,2018,35.836666,208701.0,0.23
bihar,kishanganj,2000,35.836666,110615.1637047949,0.24
bihar,kishanganj,2001,35.836666,104271.73783034184,0.24
bihar,kishanganj,2002,35.836666,117457.4875518244,0.24
bihar,kishanganj,2003,35.836666,109883.30924089148,0.24
bihar,kishanganj,2004,35.836666,123786.48249318644,0.24
bihar,kishanganj,2005,10.0,120702.7141776237,0.24
bihar,kishanganj,2006,35.836666,141592.2454273824,0.24
bihar,kishanganj,2007,35.836666,148922.3697701531,0.24
bihar,kishanganj,2008,35.836666,171625.46728329768,0.24
bihar,kishanganj,2009,35.836666,179835.9122150076,0.24
bihar,kishanganj,2010,35.836666,207295.21074574773,0.24
bihar,kishanganj,2011,35.836666,228497.0,0.24
bihar,kishanganj,2012,35.836666,236933.0,0.24
bihar,kishanganj,2013,32.799999,246915.0,0.24
bihar,kishanganj,2014,35.836666,255739.0,0.24
bihar,kishanganj,2015,35.836666,269200.0,0.24
bihar,kishanganj,2016,17.632858,289265.0,0.24
bihar,kishanganj,2017,41.0,312605.0,0.24
bihar,kishanganj,2018,0.0,345545.0,0.24
karnataka,kodagu,2000,35.836666,276258.6426431352,0.26
karnataka,kodagu,2001,12.346666,281266.3155456815,0.26
karnataka,kodagu,2002,10.113529,296352.99111225107,0.26
karnataka,kodagu,2003,23.847368,302124.54632196546,0.26
karnataka,kodagu,2004,23.469999,332758.6518626028,0.26
karnataka,kodagu,2005,35.836666,366994.563425254,0.26
karnataka,kodagu,2006,12.3,405152.5474600871,0.26
karnataka,kodagu,2007,26.868181,455994.0619254959,0.26
karnataka,kodagu,2008,35.836666,488433.38238993706,0.26
karnataka,kodagu,2009,27.705,488554.19922593125,0.26
karnataka,kodagu,2010,24.7544,538791.629511369,0.26
karnataka,kodagu,2011,35.836666,554952.0,0.26
karnataka,kodagu,2012,27.652174,593192.0,0.26
karnataka,kodagu,2013,21.202942,646787.0,0.26
karnataka,kodagu,2014,28.081633,671283.0,0.26
karnataka,kodagu,2015,35.836666,749952.0,0.26
karnataka,kodagu,2016,12.067091,851394.0,0.26
karnataka,kodagu,2017,14.961538,915642.0,0.26
karnataka,kodagu,2018,25.661396,974815.0,0.26
jharkhand,koderma,2000,35.836666,65731.49293120936,
jharkhand,koderma,2001,35.836666,70260.19384688395,
jharkhand,koderma,2002,35.836666,72227.4792745967,
